station_id,dataset,parameter,date,value,quality
00427,climate_summary,wind_speed,2022-01-19 00:00:00+00:00,5.6,10.0
00427,climate_summary,wind_speed,2022-01-20 00:00:00+00:00,8.4,10.0
00427,climate_summary,wind_speed,2022-01-21 00:00:00+00:00,6.4,10.0
00427,climate_summary,wind_speed,2022-01-22 00:00:00+00:00,3.4,10.0
00427,climate_summary,wind_speed,2022-01-23 00:00:00+00:00,2.8,10.0
00427,climate_summary,wind_speed,2022-01-24 00:00:00+00:00,2.3,10.0
00427,climate_summary,wind_speed,2022-01-25 00:00:00+00:00,4.1,10.0
00427,climate_summary,wind_speed,2022-01-26 00:00:00+00:00,5.9,10.0
00427,climate_summary,wind_speed,2022-01-27 00:00:00+00:00,8.8,10.0
00427,climate_summary,wind_speed,2022-01-28 00:00:00+00:00,8.3,10.0
00427,climate_summary,wind_speed,2022-01-29 00:00:00+00:00,9.3,10.0
00427,climate_summary,wind_speed,2022-01-30 00:00:00+00:00,12.6,10.0
00427,climate_summary,wind_speed,2022-01-31 00:00:00+00:00,3.3,10.0
00427,climate_summary,wind_speed,2022-02-01 00:00:00+00:00,8.0,10.0
00433,climate_summary,wind_speed,2022-01-01 00:00:00+00:00,4.0,10.0
00433,climate_summary,wind_speed,2022-01-02 00:00:00+00:00,3.8,10.0
00433,climate_summary,wind_speed,2022-01-03 00:00:00+00:00,4.9,10.0
00433,climate_summary,wind_speed,2022-01-04 00:00:00+00:00,3.0,10.0
00433,climate_summary,wind_speed,2022-01-05 00:00:00+00:00,4.6,10.0
00433,climate_summary,wind_speed,2022-01-06 00:00:00+00:00,4.7,10.0
00433,climate_summary,wind_speed,2022-01-07 00:00:00+00:00,3.6,10.0
00433,climate_summary,wind_speed,2022-01-08 00:00:00+00:00,2.8,10.0
00433,climate_summary,wind_speed,2022-01-09 00:00:00+00:00,3.6,10.0
00433,climate_summary,wind_speed,2022-01-10 00:00:00+00:00,2.4,10.0
00433,climate_summary,wind_speed,2022-01-11 00:00:00+00:00,2.5,10.0
00433,climate_summary,wind_speed,2022-01-12 00:00:00+00:00,2.8,10.0
00433,climate_summary,wind_speed,2022-01-13 00:00:00+00:00,5.1,10.0
00433,climate_summary,wind_speed,2022-01-14 00:00:00+00:00,5.4,10.0
00433,climate_summary,wind_speed,2022-01-15 00:00:00+00:00,2.4,10.0
00433,climate_summary,wind_speed,2022-01-16 00:00:00+00:00,3.6,10.0
00433,climate_summary,wind_speed,2022-01-17 00:00:00+00:00,7.2,10.0
00433,climate_summary,wind_speed,2022-01-18 00:00:00+00:00,3.1,10.0
00433,climate_summary,wind_speed,2022-01-19 00:00:00+00:00,4.3,10.0
00433,climate_summary,wind_speed,2022-01-20 00:00:00+00:00,7.6,10.0
00433,climate_summary,wind_speed,2022-01-21 00:00:00+00:00,5.7,10.0
00433,climate_summary,wind_speed,2022-01-22 00:00:00+00:00,3.4,10.0
00433,climate_summary,wind_speed,2022-01-23 00:00:00+00:00,3.2,10.0
00433,climate_summary,wind_speed,2022-01-24 00:00:00+00:00,2.7,10.0
00433,climate_summary,wind_speed,2022-01-25 00:00:00+00:00,3.8,10.0
00433,climate_summary,wind_speed,2022-01-26 00:00:00+00:00,4.7,10.0
00433,climate_summary,wind_speed,2022-01-27 00:00:00+00:00,6.3,10.0
00433,climate_summary,wind_speed,2022-01-28 00:00:00+00:00,7.8,10.0
00433,climate_summary,wind_speed,2022-01-29 00:00:00+00:00,6.8,10.0
00433,climate_summary,wind_speed,2022-01-30 00:00:00+00:00,10.6,10.0
00433,climate_summary,wind_speed,2022-01-31 00:00:00+00:00,3.0,10.0
00433,climate_summary,wind_speed,2022-02-01 00:00:00+00:00,6.4,10.0
00460,climate_summary,wind_speed,2022-01-01 00:00:00+00:00,2.1,10.0
00460,climate_summary,wind_speed,2022-01-02 00:00:00+00:00,5.6,10.0
00460,climate_summary,wind_speed,2022-01-03 00:00:00+00:00,7.7,10.0
00460,climate_summary,wind_speed,2022-01-04 00:00:00+00:00,6.5,10.0
00460,climate_summary,wind_speed,2022-01-05 00:00:00+00:00,5.4,10.0
00460,climate_summary,wind_speed,2022-01-06 00:00:00+00:00,3.1,10.0
00460,climate_summary,wind_speed,2022-01-07 00:00:00+00:00,5.7,10.0
00460,climate_summary,wind_speed,2022-01-08 00:00:00+00:00,6.6,10.0
00460,climate_summary,wind_speed,2022-01-09 00:00:00+00:00,5.3,10.0
00460,climate_summary,wind_speed,2022-01-10 00:00:00+00:00,1.6,10.0
00460,climate_summary,wind_speed,2022-01-11 00:00:00+00:00,2.5,10.0
00460,climate_summary,wind_speed,2022-01-12 00:00:00+00:00,3.0,10.0
00460,climate_summary,wind_speed,2022-01-13 00:00:00+00:00,3.3,10.0
00460,climate_summary,wind_speed,2022-01-14 00:00:00+00:00,1.7,10.0
00460,climate_summary,wind_speed,2022-01-15 00:00:00+00:00,3.4,10.0
00460,climate_summary,wind_speed,2022-01-16 00:00:00+00:00,4.2,10.0
00460,climate_summary,wind_speed,2022-01-17 00:00:00+00:00,4.0,10.0
00460,climate_summary,wind_speed,2022-01-18 00:00:00+00:00,4.0,10.0
00460,climate_summary,wind_speed,2022-01-19 00:00:00+00:00,5.1,10.0
00460,climate_summary,wind_speed,2022-01-20 00:00:00+00:00,3.7,10.0
00460,climate_summary,wind_speed,2022-01-21 00:00:00+00:00,2.9,10.0
00460,climate_summary,wind_speed,2022-01-22 00:00:00+00:00,2.3,10.0
00460,climate_summary,wind_speed,2022-01-23 00:00:00+00:00,3.0,10.0
00460,climate_summary,wind_speed,2022-01-24 00:00:00+00:00,5.0,10.0
00460,climate_summary,wind_speed,2022-01-25 00:00:00+00:00,1.9,10.0
00460,climate_summary,wind_speed,2022-01-26 00:00:00+00:00,2.2,10.0
00460,climate_summary,wind_speed,2022-01-27 00:00:00+00:00,5.6,10.0
00460,climate_summary,wind_speed,2022-01-28 00:00:00+00:00,4.3,10.0
00460,climate_summary,wind_speed,2022-01-29 00:00:00+00:00,7.3,10.0
00460,climate_summary,wind_speed,2022-01-30 00:00:00+00:00,3.2,10.0
00460,climate_summary,wind_speed,2022-01-31 00:00:00+00:00,7.0,10.0
00460,climate_summary,wind_speed,2022-02-01 00:00:00+00:00,6.5,10.0
00591,climate_summary,wind_speed,2022-01-01 00:00:00+00:00,4.0,10.0
00591,climate_summary,wind_speed,2022-01-02 00:00:00+00:00,5.1,10.0
00591,climate_summary,wind_speed,2022-01-03 00:00:00+00:00,5.1,10.0
00591,climate_summary,wind_speed,2022-01-04 00:00:00+00:00,3.9,10.0
00591,climate_summary,wind_speed,2022-01-05 00:00:00+00:00,5.5,10.0
00591,climate_summary,wind_speed,2022-01-06 00:00:00+00:00,3.1,10.0
00591,climate_summary,wind_speed,2022-01-07 00:00:00+00:00,3.7,10.0
00591,climate_summary,wind_speed,2022-01-08 00:00:00+00:00,4.1,10.0
00591,climate_summary,wind_speed,2022-01-09 00:00:00+00:00,3.8,10.0
00591,climate_summary,wind_speed,2022-01-10 00:00:00+00:00,1.5,10.0
00591,climate_summary,wind_speed,2022-01-11 00:00:00+00:00,2.5,10.0
00591,climate_summary,wind_speed,2022-01-12 00:00:00+00:00,3.6,10.0
00591,climate_summary,wind_speed,2022-01-13 00:00:00+00:00,5.6,10.0
00591,climate_summary,wind_speed,2022-01-14 00:00:00+00:00,4.7,10.0
00591,climate_summary,wind_speed,2022-01-15 00:00:00+00:00,2.1,10.0
00591,climate_summary,wind_speed,2022-01-16 00:00:00+00:00,4.2,10.0
00591,climate_summary,wind_speed,2022-01-17 00:00:00+00:00,5.8,10.0
00591,climate_summary,wind_speed,2022-01-18 00:00:00+00:00,3.3,10.0
00591,climate_summary,wind_speed,2022-01-19 00:00:00+00:00,4.7,10.0
00591,climate_summary,wind_speed,2022-01-20 00:00:00+00:00,5.3,10.0
00591,climate_summary,wind_speed,2022-01-21 00:00:00+00:00,3.7,10.0
00591,climate_summary,wind_speed,2022-01-22 00:00:00+00:00,2.7,10.0
00591,climate_summary,wind_speed,2022-01-23 00:00:00+00:00,2.8,10.0
00591,climate_summary,wind_speed,2022-01-24 00:00:00+00:00,2.3,10.0
00591,climate_summary,wind_speed,2022-01-25 00:00:00+00:00,3.3,10.0
00591,climate_summary,wind_speed,2022-01-26 00:00:00+00:00,4.9,10.0
00591,climate_summary,wind_speed,2022-01-27 00:00:00+00:00,7.3,10.0
00591,climate_summary,wind_speed,2022-01-28 00:00:00+00:00,5.1,10.0
00591,climate_summary,wind_speed,2022-01-29 00:00:00+00:00,8.0,10.0
00591,climate_summary,wind_speed,2022-01-30 00:00:00+00:00,8.4,10.0
00591,climate_summary,wind_speed,2022-01-31 00:00:00+00:00,2.8,10.0
00591,climate_summary,wind_speed,2022-02-01 00:00:00+00:00,5.8,10.0
00596,climate_summary,wind_speed,2022-01-04 00:00:00+00:00,5.5,10.0
00596,climate_summary,wind_speed,2022-01-05 00:00:00+00:00,8.1,10.0
00596,climate_summary,wind_speed,2022-01-06 00:00:00+00:00,4.7,10.0
00596,climate_summary,wind_speed,2022-01-07 00:00:00+00:00,5.3,10.0
00596,climate_summary,wind_speed,2022-01-08 00:00:00+00:00,5.7,10.0
00596,climate_summary,wind_speed,2022-01-09 00:00:00+00:00,4.7,10.0
00596,climate_summary,wind_speed,2022-01-10 00:00:00+00:00,3.2,10.0
00596,climate_summary,wind_speed,2022-01-11 00:00:00+00:00,3.9,10.0
00596,climate_summary,wind_speed,2022-01-12 00:00:00+00:00,5.3,10.0
00596,climate_summary,wind_speed,2022-01-13 00:00:00+00:00,8.7,10.0
00596,climate_summary,wind_speed,2022-01-14 00:00:00+00:00,8.0,10.0
00596,climate_summary,wind_speed,2022-01-15 00:00:00+00:00,3.6,10.0
00596,climate_summary,wind_speed,2022-01-16 00:00:00+00:00,6.0,10.0
00596,climate_summary,wind_speed,2022-01-17 00:00:00+00:00,10.2,10.0
00596,climate_summary,wind_speed,2022-01-18 00:00:00+00:00,5.5,10.0
00596,climate_summary,wind_speed,2022-01-19 00:00:00+00:00,7.8,10.0
00596,climate_summary,wind_speed,2022-01-20 00:00:00+00:00,10.7,10.0
00596,climate_summary,wind_speed,2022-01-21 00:00:00+00:00,6.8,10.0
00596,climate_summary,wind_speed,2022-01-22 00:00:00+00:00,3.9,10.0
00596,climate_summary,wind_speed,2022-01-23 00:00:00+00:00,5.3,10.0
00596,climate_summary,wind_speed,2022-01-24 00:00:00+00:00,4.6,10.0
00596,climate_summary,wind_speed,2022-01-25 00:00:00+00:00,5.6,10.0
00596,climate_summary,wind_speed,2022-01-26 00:00:00+00:00,7.4,10.0
00596,climate_summary,wind_speed,2022-01-27 00:00:00+00:00,11.4,10.0
00596,climate_summary,wind_speed,2022-01-28 00:00:00+00:00,7.9,10.0
00596,climate_summary,wind_speed,2022-01-29 00:00:00+00:00,12.7,10.0
00596,climate_summary,wind_speed,2022-01-30 00:00:00+00:00,13.1,10.0
00596,climate_summary,wind_speed,2022-01-31 00:00:00+00:00,4.1,10.0
00596,climate_summary,wind_speed,2022-02-01 00:00:00+00:00,8.5,10.0
